Date,Location,Temperature,Humidity,Rainfall,Wind_Speed,Pressure
2022-05-03,New York,19.99,56.89,30.5,3.84,1008.56
2019-11-11,Chicago,8.13,67.45,0.0,4.59,1011.11
2018-07-16,Paris,23.28,58.13,0.0,2.65,1008.8
2020-03-05,Paris,9.08,74.91,0.0,19.96,998.55
2018-11-27,Toronto,0.43,83.13,0.0,11.47,1020.32
2019-05-15,Sydney,24.05,64.96,0.0,5.53,1009.23
2018-08-03,Chicago,32.1,43.55,0.0,0.5,1001.92
2018-05-18,Toronto,24.01,49.29,0.0,1.95,1028.46
2021-10-09,New York,19.31,56.23,0.0,8.04,1008.58
2022-02-11,Tokyo,3.7,80.88,0.0,11.85,1014.3
2021-10-30,Paris,7.24,67.11,0.0,4.59,1019.96
2020-12-05,Sydney,14.38,76.11,0.0,6.66,1016.82
2018-07-17,New York,24.73,50.58,0.0,3.74,1025.15
2021-06-27,Mumbai,29.44,81.35,0.0,2.03,1020.63
2021-01-23,New York,1.95,79.68,0.0,3.76,1003.03
2022-02-04,Cairo,14.65,45.2,0.0,4.48,1015.01
2020-12-17,Tokyo,1.59,82.64,0.0,11.28,1017.01
2019-05-22,Mumbai,30.48,75.81,16.72,4.09,1018.19
2019-10-27,Singapore,34.21,67.86,0.0,1.83,1010.71
2021-07-27,New York,31.05,38.91,0.0,14.19,1006.08
2021-02-24,Cairo,23.57,37.98,0.0,8.2,1018.33
2020-03-31,Mumbai,24.46,84.97,0.0,9.33,1004.29
2021-09-01,Paris,19.65,58.26,2.07,4.7,1019.73
2018-01-05,New York,-1.92,93.95,0.0,11.54,1026.15
2022-09-19,New York,22.2,51.5,0.0,0.7,1009.05
2018-10-07,Mumbai,27.57,83.75,3.78,0.7,996.38
2020-08-27,Toronto,20.39,60.92,0.0,1.8,1010.76
2020-10-01,Chicago,12.9,64.67,0.0,4.74,1017.24
2020-02-29,Chicago,-2.07,81.73,1.66,4.89,1029.28
2022-02-09,London,0.67,88.49,15.15,28.99,1012.85
2019-06-03,New York,28.68,41.75,0.0,6.04,1006.12
2022-07-14,Sydney,24.4,67.13,0.0,22.62,1026.73
2020-12-22,Chicago,-1.17,88.47,2.88,7.34,1013.14
2020-05-19,New York,21.94,56.78,0.0,2.87,1003.04
2018-03-13,Mumbai,22.81,82.22,0.0,4.61,994.99
2022-12-26,Toronto,-1.96,87.67,7.64,3.67,1012.47
2018-07-23,Cairo,33.47,38.98,7.23,7.21,1007.92
2022-10-14,Chicago,8.16,75.48,0.0,2.34,1027.36
2019-05-13,Toronto,18.66,63.04,0.0,8.14,1026.04
2020-07-20,Tokyo,27.38,54.79,0.0,9.88,1017.68
2020-02-10,Mumbai,26.01,84.09,2.78,14.91,1012.58
2020-02-16,Singapore,27.43,85.95,0.0,5.62,1001.82
2018-02-20,Sydney,12.43,79.02,0.0,13.46,1020.39
2020-03-02,New York,1.62,73.55,0.0,1.42,1012.84
2022-05-02,Mumbai,31.73,81.85,0.0,17.79,1005.1
2020-04-19,Sydney,15.79,76.13,0.0,4.44,1033.13
2021-01-19,New York,-3.92,88.63,0.0,14.41,1005.29
2022-04-17,Paris,15.79,77.6,2.67,6.42,1018.42
2020-12-28,Singapore,28.47,84.19,2.73,10.91,1004.55
2022-01-29,Toronto,-7.0,89.32,0.0,5.26,1015.49
2022-05-11,Paris,21.1,62.69,0.0,0.73,1004.62
2018-06-11,Singapore,27.0,88.63,0.0,6.4,1010.8
2020-06-07,Mumbai,29.15,75.41,0.0,5.18,1002.2
2018-03-02,Sydney,13.39,66.05,0.0,7.56,1001.2
2019-01-23,Tokyo,5.32,77.23,0.0,4.65,1010.35
2020-10-25,Sydney,16.25,77.46,0.0,2.98,1011.65
2018-04-14,Chicago,4.65,78.0,0.0,7.12,1025.45
2018-01-03,Tokyo,4.69,87.82,15.43,15.87,1002.93
2022-06-18,Singapore,31.89,83.27,0.0,1.61,1005.28
2020-05-31,Toronto,20.11,54.97,0.0,4.57,1030.94
2021-12-30,Cairo,9.97,65.52,0.0,16.38,1026.52
2019-10-06,Chicago,14.72,60.1,0.0,13.89,1005.85
2019-12-05,Mumbai,22.87,81.63,0.0,4.16,1008.96
2020-09-22,Mumbai,30.48,67.7,0.0,14.84,1012.89
2020-01-13,Tokyo,3.86,78.63,20.16,8.61,1017.07
2018-12-28,Toronto,-7.99,95.03,5.15,2.2,1002.91
2020-01-14,Paris,1.07,87.05,0.0,38.12,1016.35
2022-02-01,Paris,-0.93,96.4,0.0,3.29,1003.11
2018-11-04,Sydney,17.67,76.41,0.0,10.88,1014.78
2022-07-18,New York,24.74,49.5,0.0,4.25,1008.94
2021-07-29,Paris,22.54,58.05,0.0,7.48,1027.84
2019-09-05,Tokyo,24.81,58.18,0.0,17.97,1013.86
2018-06-24,Sydney,30.18,58.87,0.0,4.94,998.65
2021-12-29,Chicago,-4.31,85.97,10.31,4.66,1001.65
2021-05-19,Chicago,22.73,52.63,0.0,5.85,1013.53
2022-01-31,Paris,4.16,79.18,1.91,1.84,1009.81
2021-11-27,Cairo,16.77,42.13,0.0,15.58,1025.67
2021-04-22,Singapore,28.34,89.5,11.48,19.15,991.46
2021-03-27,Toronto,11.72,64.61,0.0,6.27,1014.97
2022-02-25,Chicago,-8.88,82.39,0.0,7.69,1013.39
2022-04-21,New York,17.4,55.3,0.0,0.93,1004.46
2021-09-17,Mumbai,24.73,89.88,35.39,10.62,999.87
2021-08-16,Singapore,30.73,68.95,26.74,10.82,1017.69
2021-06-24,Singapore,35.62,72.17,1.04,5.75,1002.8
2019-09-19,Sydney,21.18,76.83,18.94,2.73,1026.45
2020-02-09,New York,-3.34,88.13,5.7,1.01,1026.23
2019-04-22,Paris,11.24,75.37,0.88,8.01,1006.64
2021-05-19,Mumbai,29.8,83.45,0.0,2.73,1005.56
2022-04-22,Singapore,28.26,90.39,0.0,12.09,1010.69
2019-05-05,New York,16.41,57.16,0.0,4.28,1019.67
2019-05-31,Mumbai,30.95,76.05,0.0,2.28,1003.85
2019-01-28,Paris,4.46,83.53,0.0,3.77,1015.92
2019-04-23,Tokyo,16.86,72.38,0.0,7.34,1019.05
2021-07-21,London,18.78,71.92,0.0,10.45,1028.43
2018-10-12,Toronto,9.38,70.81,0.0,7.01,1018.34
2019-08-20,Singapore,31.74,84.93,4.21,6.67,1024.06
2021-11-03,London,,66.54,0.0,7.93,1005.85
2018-07-07,Cairo,29.67,31.01,0.0,11.09,1009.53
2020-03-11,Paris,4.0,79.41,0.0,3.91,1016.42
2022-11-19,New York,10.4,72.24,0.0,15.67,1004.72
2021-08-21,Paris,20.28,60.58,0.0,2.28,1010.23
2019-07-22,Toronto,21.61,55.68,0.0,12.76,1025.62
2020-01-11,New York,0.26,79.03,18.2,4.61,1000.77
2021-12-09,Chicago,-0.28,83.71,0.0,7.11,1017.28
2020-10-21,Cairo,20.44,46.88,0.0,13.26,990.42
2022-01-25,London,2.58,87.5,0.0,5.25,1003.51
2020-10-21,Mumbai,30.67,88.96,3.28,2.4,1018.21
2018-06-28,London,15.42,72.8,0.0,10.4,1009.79
2020-12-26,London,3.38,86.31,2.95,1.35,1023.27
2021-01-29,Chicago,-9.04,78.46,0.16,15.04,1008.35
2022-11-15,Chicago,4.01,81.95,2.46,5.93,1002.39
2020-11-20,London,11.74,73.9,0.0,2.85,1008.64
2020-12-11,Singapore,26.02,83.5,0.0,6.64,1006.27
2019-10-18,Chicago,8.65,62.12,0.0,2.57,1025.51
2022-03-31,New York,4.69,77.89,0.0,10.26,997.65
2019-11-24,Paris,4.43,78.5,0.0,4.01,1014.71
2020-01-04,Mumbai,28.24,78.14,8.89,15.02,1014.33
2021-04-12,New York,9.5,65.89,0.0,4.86,1009.69
2019-05-14,Tokyo,19.55,64.35,0.0,7.36,1014.86
2022-06-26,Toronto,22.43,62.43,0.0,10.4,1011.98
2019-10-01,Paris,16.14,68.35,0.0,3.83,1008.93
2021-10-10,Toronto,10.12,64.21,0.0,5.39,1022.34
2019-03-09,London,6.18,81.57,9.58,9.05,1010.98
2022-09-20,New York,18.92,58.14,0.0,5.85,1006.27
2022-04-29,Cairo,26.19,43.12,45.99,0.5,997.95
2018-04-03,Paris,7.01,86.42,7.19,9.7,1006.7
2020-08-13,Singapore,32.69,75.95,0.0,2.43,1007.02
2022-03-21,Tokyo,16.16,72.4,0.0,3.16,1009.88
2022-10-02,London,9.81,66.23,0.0,11.2,1025.87
2020-08-16,New York,31.42,44.31,0.0,11.74,1002.94
2018-06-22,Mumbai,31.08,75.1,15.49,8.14,1007.22
2018-08-21,Chicago,22.13,50.6,0.0,18.38,1016.62
2018-02-16,Toronto,-2.8,84.09,37.58,4.0,1022.9
2019-07-23,Paris,26.32,50.23,0.0,13.11,999.88
2019-01-17,Chicago,-5.9,90.98,0.0,4.98,1022.42
2019-08-21,Singapore,23.3,90.68,9.12,25.18,994.53
2021-07-20,New York,30.41,49.94,0.0,6.24,1018.48
2018-01-23,Sydney,13.76,75.48,0.0,8.83,1012.15
2019-10-22,Cairo,14.94,51.09,0.0,13.78,1019.36
2019-11-06,Tokyo,8.65,78.31,0.0,11.38,1017.05
2018-07-30,London,17.52,70.41,3.17,2.9,1027.73
2020-12-07,Singapore,29.65,85.32,0.0,10.12,1005.72
2021-12-18,Paris,1.12,85.76,21.79,12.96,1011.77
2020-08-30,Paris,19.84,67.59,0.0,11.91,1019.35
2018-01-12,Toronto,0.25,83.05,0.0,7.57,1020.01
2019-12-05,Paris,9.95,77.05,0.0,19.44,1009.68
2018-03-27,Tokyo,9.71,77.63,13.94,2.45,1010.32
2019-06-06,Tokyo,24.44,63.21,0.0,3.74,1013.42
2021-04-24,London,7.52,68.95,0.0,21.03,1017.4
2019-07-02,Cairo,36.49,37.66,0.0,13.18,1022.21
2022-12-16,Paris,5.89,75.2,4.04,6.02,1014.3
2022-07-27,Singapore,31.88,82.34,0.0,12.69,1003.63
2020-01-06,Tokyo,3.64,81.74,0.0,3.34,1027.78
2019-09-09,Cairo,31.13,32.09,12.92,3.69,1016.68
2021-03-15,Paris,5.93,79.09,2.29,14.42,1021.1
2018-06-02,New York,23.11,58.38,0.0,11.25,1020.65
2022-06-26,New York,30.3,37.36,0.0,1.32,1003.94
2022-09-29,Tokyo,22.44,55.4,0.0,5.2,1002.81
2020-09-22,Chicago,16.57,63.4,0.0,20.61,1020.03
2020-07-18,London,20.51,71.49,0.0,2.75,1013.41
2021-09-22,Singapore,25.55,88.62,0.0,4.67,1009.91
2021-08-29,Cairo,28.0,42.56,0.0,16.45,998.18
2018-10-19,Singapore,23.66,92.36,0.0,3.58,1014.13
2019-09-17,Toronto,10.72,55.41,0.0,11.42,1015.87
2022-09-22,Singapore,27.94,83.11,48.36,12.78,990.12
2022-04-06,Sydney,18.3,66.66,0.0,6.5,1024.22
2021-01-26,Paris,6.99,78.32,0.0,5.34,1021.65
2022-04-22,Tokyo,8.53,78.42,11.54,8.08,1021.91
2018-03-30,Singapore,27.16,86.85,0.0,6.52,1007.11
2022-08-30,Mumbai,25.64,81.22,0.0,7.31,991.36
2018-11-27,Mumbai,27.25,79.43,0.0,6.07,1001.56
2021-08-08,London,14.55,69.18,4.38,16.61,1015.69
2018-06-29,Singapore,26.54,81.81,0.0,12.31,1005.8
2022-11-07,Chicago,5.57,70.92,0.0,7.46,1012.51
2022-03-18,Tokyo,12.89,76.23,0.0,7.7,1004.38
2019-03-17,Singapore,30.8,74.39,0.83,2.73,1015.72
2022-03-15,Singapore,23.29,93.22,0.0,9.18,1009.3
2018-02-20,Singapore,26.07,93.97,0.0,8.86,999.62
2021-11-11,Singapore,27.74,79.48,0.0,9.66,1006.67
2019-01-07,Sydney,14.03,67.12,0.0,13.56,1012.59
2020-11-29,Cairo,15.51,48.89,0.0,27.4,1022.73
2022-03-17,Sydney,12.69,68.94,0.0,3.19,1022.55
2018-10-01,Toronto,10.11,63.6,0.0,14.08,1014.21
2019-03-23,Tokyo,13.58,80.3,0.0,3.17,1013.77
2019-11-06,Cairo,19.91,49.89,0.0,7.25,1011.74
2019-01-28,Sydney,6.17,81.73,0.0,9.54,1014.94
2022-04-04,Mumbai,23.77,88.13,0.0,8.11,1018.88
2022-07-01,Toronto,24.18,53.06,6.02,3.44,1015.05
2020-11-15,Cairo,18.94,45.83,0.0,15.45,998.75
2020-04-23,London,10.6,68.7,0.0,4.95,1012.08
2021-11-14,Sydney,21.3,72.23,0.0,10.16,1032.35
2019-11-14,Toronto,3.14,81.86,0.0,2.46,1015.72
2018-04-01,Toronto,0.62,81.34,0.0,2.87,1007.79
2019-10-01,New York,16.19,62.65,0.0,2.8,1012.25
2019-11-12,London,4.82,78.74,5.11,17.01,1027.47
2018-01-05,Sydney,14.76,75.85,0.0,8.42,1028.69
2019-06-16,New York,21.78,58.82,0.0,13.83,1014.85
2021-09-10,Tokyo,27.24,53.61,0.0,1.58,1031.59
2020-05-17,Paris,18.63,66.07,0.0,3.83,1012.71
2020-12-18,Toronto,-4.25,88.78,0.0,11.25,1024.73
2022-06-05,Paris,21.27,61.32,0.0,8.25,1019.92
2019-03-23,Tokyo,10.08,85.27,3.01,8.54,1003.07
2018-03-29,Chicago,-0.29,77.94,0.0,4.01,1012.99
2019-09-19,Chicago,17.94,62.38,0.0,4.15,996.61
2021-11-15,Toronto,4.58,80.81,0.0,14.06,1017.91
2022-05-22,Sydney,18.57,74.53,0.0,1.72,1038.04
2019-06-21,Mumbai,32.56,75.89,37.7,2.39,1006.72
2020-05-08,Mumbai,32.42,73.91,0.0,4.7,1011.79
2019-06-25,Tokyo,24.68,68.35,0.0,11.68,1017.34
2019-04-09,Sydney,18.48,72.56,0.0,2.0,1020.55
2020-03-24,London,7.61,86.0,7.91,7.92,1022.85
2020-03-29,New York,15.59,63.3,0.0,1.43,1013.04
2018-06-17,London,11.78,77.59,0.0,18.73,998.67
2019-12-26,Chicago,-2.24,75.58,29.14,5.49,1012.86
2020-03-18,Singapore,29.37,80.26,4.9,17.75,1000.89
2019-04-03,Cairo,22.37,40.68,25.82,13.51,1019.53
2022-03-21,Tokyo,13.35,79.03,0.0,1.36,1028.41
2022-05-24,Sydney,26.21,63.3,0.0,14.91,1014.98
2021-03-29,Toronto,4.23,86.63,0.0,4.41,1003.32
2018-05-03,Cairo,27.05,48.31,0.0,6.34,1009.07
2021-03-21,Toronto,0.98,83.89,0.0,33.33,1003.48
2020-05-23,Tokyo,23.41,52.85,0.0,3.8,1008.55
2020-06-22,Chicago,24.17,44.57,0.0,10.11,1007.08
2021-08-21,Paris,18.3,70.79,0.0,7.26,991.55
2018-07-02,Sydney,23.85,65.45,0.0,5.14,1012.7
2021-07-18,Paris,24.27,51.78,0.0,2.68,1002.65
2022-10-23,Tokyo,18.7,67.24,0.0,7.48,1013.71
2018-10-06,Cairo,25.71,43.23,0.0,9.71,1018.75
2018-03-21,Tokyo,7.95,75.72,0.0,6.77,999.0
2019-04-04,Cairo,20.24,44.16,0.0,32.22,1027.97
2018-06-17,New York,27.31,42.27,0.0,6.43,1014.3
2020-11-03,New York,8.06,66.24,0.0,10.16,1017.45
2022-11-24,Tokyo,3.33,94.62,65.72,10.12,1003.92
2022-10-26,Chicago,11.2,66.51,0.0,4.49,998.58
2019-02-08,Cairo,19.22,45.92,0.0,3.34,1009.11
2018-04-12,Mumbai,25.35,83.25,0.0,10.46,1023.9
2020-09-23,Sydney,22.39,56.4,0.0,4.58,1011.18
2021-06-22,Tokyo,27.5,52.79,0.0,23.63,1013.31
2018-11-15,Toronto,8.04,69.96,0.0,2.72,1008.83
2018-07-14,London,17.63,70.43,0.0,3.51,1018.19
2022-11-19,Chicago,0.84,76.84,0.0,2.66,1018.34
2018-05-07,Sydney,22.43,73.41,0.0,1.9,1021.05
2019-09-01,Mumbai,30.79,75.2,0.0,15.69,1011.22
2021-05-27,London,15.77,72.39,0.0,2.18,1026.14
2020-02-28,Sydney,10.73,77.97,0.0,4.94,1010.83
2018-08-17,Tokyo,34.22,48.87,0.0,1.51,1014.01
2020-04-09,Sydney,16.18,65.88,0.0,13.9,1024.77
2021-11-19,Mumbai,28.39,80.2,4.71,3.14,1003.04
2022-12-11,Chicago,0.05,77.84,0.0,18.44,1009.99
2022-06-21,Paris,17.52,72.3,0.0,3.46,1021.56
2019-04-15,London,5.23,91.53,16.58,2.28,1015.02
2022-09-24,Sydney,19.31,62.51,0.0,8.33,1012.07
2022-07-06,Cairo,33.91,33.8,0.0,13.23,1015.37
2019-06-25,Mumbai,33.64,77.36,55.03,7.09,1008.47
2022-10-19,Cairo,25.3,33.53,0.0,10.35,1029.8
2021-04-26,Sydney,18.62,65.73,0.26,3.31,1023.14
2022-04-06,New York,8.42,67.11,0.0,3.89,1000.07
2019-01-28,Mumbai,22.51,84.18,0.0,14.94,1000.13
2021-01-21,Tokyo,1.52,90.13,14.15,4.75,1007.8
2020-10-01,New York,15.38,58.1,0.0,4.71,1021.74
2018-03-07,London,6.29,78.3,0.0,16.38,1007.81
2019-08-26,Tokyo,28.67,54.06,0.0,13.83,1017.23
2021-03-28,Mumbai,25.85,74.94,0.0,1.85,998.41
2019-02-04,Toronto,-9.08,91.01,0.0,2.45,1015.94
2021-06-12,New York,17.58,61.24,0.0,6.6,1007.95
2020-01-18,London,-0.18,96.58,17.31,7.38,1020.7
2019-05-17,Chicago,15.33,71.69,0.0,17.76,1017.85
2019-01-15,Sydney,10.91,75.83,3.95,6.04,1009.2
2022-02-21,Tokyo,6.12,90.1,28.4,13.79,1005.81
2020-05-15,Toronto,14.63,66.52,8.32,9.65,1018.73
2019-01-09,Paris,3.93,88.09,3.05,15.29,1031.11
2021-12-11,Sydney,18.72,67.29,0.0,4.79,1015.78
2022-03-09,New York,5.46,72.47,0.0,6.02,1014.47
2020-05-03,London,6.98,81.84,5.17,4.23,1013.28
2022-03-19,Paris,7.23,80.32,0.0,4.57,1018.21
2020-04-26,Tokyo,22.13,48.85,0.0,9.07,1008.86
2018-06-06,London,16.7,72.23,0.0,3.7,1016.27
2021-10-08,Sydney,22.26,66.65,23.13,4.97,1026.4
2021-07-06,Tokyo,26.91,58.13,0.0,3.1,1000.62
2021-05-17,New York,21.96,50.41,0.0,3.46,1014.72
2018-07-03,Singapore,26.34,80.8,15.71,7.06,1015.34
2019-03-15,Sydney,20.59,59.57,0.0,9.51,1004.2
2019-05-19,Tokyo,17.85,61.35,0.0,0.87,1020.17
2018-04-12,Tokyo,5.85,77.76,1.35,6.63,1012.82
2021-03-04,Singapore,25.12,87.52,0.0,3.21,1016.83
2019-06-09,Tokyo,26.44,55.75,0.0,7.46,1006.48
2019-01-21,Sydney,13.51,70.51,0.0,2.71,1011.97
2018-06-06,Mumbai,31.3,71.52,28.46,0.7,1011.47
2022-05-31,Tokyo,28.45,58.31,0.0,3.84,1020.71
2019-10-15,Tokyo,18.56,63.77,0.0,9.47,1008.32
2022-03-23,Mumbai,23.74,83.48,47.81,5.17,1007.36
2019-03-28,Paris,7.72,79.38,6.42,10.08,996.11
2019-12-01,Toronto,-1.05,85.2,10.22,1.6,1025.14
2019-11-21,Sydney,13.97,72.63,2.9,13.04,1027.39
2019-01-09,Chicago,-6.63,98.77,0.0,13.48,1002.32
2020-06-16,Cairo,27.65,42.65,0.0,11.54,1025.29
2020-05-27,Singapore,20.01,91.86,0.0,10.93,1012.07
2018-05-15,Sydney,19.06,67.59,0.0,8.31,1019.68
2018-07-11,Cairo,34.66,28.08,2.31,2.63,1017.37
2018-03-30,Cairo,23.61,47.66,0.0,4.52,1007.51
2022-01-18,Sydney,13.49,72.43,0.0,16.36,1024.32
2019-12-10,Tokyo,3.03,80.94,0.0,10.3,1018.39
2018-12-15,Chicago,-6.54,88.8,0.76,5.01,1003.96
2019-07-31,New York,31.68,35.95,10.33,8.61,1007.06
2018-07-18,Singapore,32.24,83.64,0.0,1.57,1012.52
2022-02-09,Tokyo,0.47,90.21,0.0,5.94,1001.71
2018-08-13,Paris,19.84,63.55,0.0,5.96,1001.37
2020-01-12,London,3.28,87.21,3.32,14.6,1004.99
2018-04-02,Toronto,3.24,81.08,1.86,11.8,1018.29
2019-10-29,Toronto,5.71,73.61,0.0,4.83,1026.0
2018-06-11,Sydney,22.85,65.61,0.0,10.51,1025.79
2018-08-02,Mumbai,36.9,75.64,0.0,6.94,999.75
2019-07-25,Toronto,25.45,54.32,0.0,4.89,1018.51
2019-11-21,Singapore,23.84,91.72,0.0,0.93,1019.63
2018-07-14,Tokyo,28.26,49.23,0.0,10.62,1019.85
2019-05-03,Paris,15.69,58.99,0.0,6.49,1015.05
2021-07-13,Tokyo,31.09,54.17,0.0,8.56,1002.57
2018-09-11,Tokyo,22.12,63.67,0.0,4.34,1007.39
2021-11-22,London,9.11,74.2,0.0,0.99,1023.28
2022-03-21,Paris,8.46,80.71,0.04,5.77,1011.04
2019-08-06,Singapore,30.69,76.05,0.0,9.43,998.5
2021-09-11,Mumbai,30.87,69.9,0.0,5.44,1011.47
2021-07-21,London,18.14,60.99,0.0,13.61,1029.81
2019-10-11,Mumbai,26.35,76.25,0.0,3.51,1000.35
2019-06-20,Chicago,23.65,51.41,0.0,12.87,1012.19
2019-04-22,Tokyo,12.71,73.96,0.0,5.41,1001.61
2018-07-10,London,20.0,65.32,0.0,11.46,1024.51
2019-06-08,Chicago,22.42,42.16,0.0,14.39,1013.07
2021-05-16,Toronto,16.29,69.4,0.0,3.26,1022.32
2019-12-14,Singapore,26.74,83.39,0.0,9.11,1007.6
2021-02-15,Cairo,18.99,55.1,0.0,3.21,1016.19
2019-08-04,Cairo,32.36,35.92,0.0,16.12,1005.32
2019-09-03,Sydney,25.18,58.07,0.0,7.5,1009.36
2019-12-04,Cairo,20.5,45.86,0.0,7.56,1017.0
2022-11-26,Sydney,12.16,74.43,0.0,8.0,1011.1
2018-04-12,Tokyo,15.96,71.06,0.0,4.6,1010.27
2020-11-22,Toronto,-8.06,92.86,4.85,9.91,1007.31
2022-10-21,New York,14.0,64.1,0.0,7.97,1007.95
2021-07-07,Cairo,37.37,22.54,18.25,5.77,1011.34
2020-06-02,Toronto,22.4,52.11,0.0,14.21,1009.65
2020-04-04,Toronto,10.14,70.71,0.0,3.99,1005.7
2022-04-06,London,9.84,63.87,0.0,16.04,1007.17
2020-08-13,Tokyo,26.87,48.86,0.0,6.66,1001.06
2019-03-27,New York,8.3,68.35,0.0,2.82,1015.69
2021-01-06,New York,-0.23,80.6,7.29,0.74,1022.32
2020-12-20,Paris,-0.23,88.13,0.0,8.62,1013.67
2018-04-07,New York,11.44,67.66,0.0,9.64,1027.03
2020-07-07,Cairo,33.77,31.51,0.0,14.78,1029.6
2022-09-15,Chicago,18.87,59.63,0.0,7.98,1021.72
2021-02-25,Tokyo,2.84,89.54,3.83,9.12,1011.47
2022-10-14,Toronto,9.13,76.05,0.0,8.23,1023.5
2021-04-02,New York,8.71,69.81,0.0,2.18,1011.56
2019-08-24,Chicago,22.03,50.24,0.0,20.42,1015.32
2020-10-07,Mumbai,35.23,69.87,0.0,29.73,1006.27
2018-05-01,Singapore,30.38,81.5,3.57,4.26,992.05
2020-09-21,Tokyo,25.96,60.18,24.02,1.69,1017.64
2022-04-19,Singapore,26.64,92.47,0.0,5.74,1005.45
2018-11-12,Mumbai,30.94,72.22,0.0,10.0,1005.92
2022-05-04,New York,20.66,54.4,0.0,3.92,1003.47
2018-04-14,Chicago,11.19,61.11,0.0,7.8,1007.34
2018-08-31,Singapore,27.67,82.43,0.0,16.5,1007.48
2020-12-05,Sydney,13.28,66.74,0.0,9.78,1025.77
2019-09-25,Tokyo,22.54,56.37,0.0,9.05,1012.8
2019-09-24,Sydney,21.28,60.26,0.0,10.12,1029.23
2019-07-15,Paris,27.1,55.39,0.0,1.62,1014.11
2019-01-02,Tokyo,5.76,79.84,0.0,6.51,1017.79
2019-04-30,Tokyo,21.1,63.5,0.0,8.07,1015.41
2019-10-19,Tokyo,16.14,65.76,0.0,6.02,1003.45
2019-10-11,Tokyo,12.84,79.89,0.0,5.34,1014.2
2019-06-07,Toronto,31.88,38.59,0.0,7.22,1014.59
2021-12-02,Singapore,25.92,87.38,22.17,6.54,999.68
2021-10-12,Cairo,17.59,56.9,0.0,3.75,1022.18
2021-09-16,Sydney,23.29,69.49,0.0,2.65,1023.88
2021-11-16,Tokyo,4.96,83.01,7.35,2.32,1016.12
2018-01-06,Paris,0.15,88.44,0.0,7.56,1016.22
2020-01-05,Mumbai,20.32,92.28,0.0,1.89,1024.29
2020-06-16,Sydney,21.04,68.34,0.0,7.91,1015.21
2022-05-20,Tokyo,20.01,61.18,0.0,18.23,1008.57
2021-11-28,Tokyo,13.36,84.74,0.0,18.51,1016.45
2020-01-09,Tokyo,1.32,87.84,14.67,2.81,1014.64
2021-08-20,Cairo,31.95,41.71,0.0,5.91,1010.41
2022-08-08,New York,26.03,59.14,0.0,19.92,1013.55
2020-01-04,Paris,3.57,81.95,0.0,2.41,1017.37
2021-01-03,Cairo,16.72,47.84,0.0,2.87,1001.46
2019-02-02,Mumbai,25.04,74.85,0.0,18.94,1012.44
2019-10-11,Chicago,10.5,72.73,0.0,4.03,1022.47
2019-09-28,Cairo,26.37,39.44,0.0,2.77,1007.56
2022-10-03,Sydney,19.57,67.68,0.0,10.49,1010.93
2018-07-09,Chicago,23.93,46.66,0.0,11.47,1012.71
2022-05-18,New York,27.16,52.32,0.0,13.69,1009.19
2019-02-02,Singapore,26.38,81.01,0.0,11.32,1010.97
2020-12-05,Cairo,17.38,44.56,0.0,14.1,1010.73
2018-08-04,London,15.55,68.36,0.0,8.01,1019.42
2021-10-27,Toronto,4.33,73.06,0.0,3.39,1022.38
2019-05-21,Cairo,29.59,40.54,0.0,13.27,1012.5
2022-05-06,Cairo,26.92,37.73,0.0,20.29,1007.57
2019-11-29,Singapore,24.47,96.17,0.0,4.32,1006.62
2018-11-12,Singapore,22.83,93.82,0.16,1.98,1010.0
2018-06-09,Mumbai,34.3,58.04,0.0,9.98,1016.93
2022-03-16,Cairo,11.69,53.52,0.0,8.91,1005.08
2018-02-25,London,4.42,94.05,0.0,7.84,1002.49
2022-12-03,New York,-1.36,76.0,0.0,1.99,1014.15
2019-04-12,Cairo,24.06,35.01,0.0,13.04,1002.38
2019-01-10,Tokyo,4.32,77.54,2.89,0.99,1016.5
2022-10-05,Paris,14.7,72.34,40.01,7.83,1018.21
2018-06-03,London,16.72,66.78,0.0,3.69,1006.3
2020-09-10,Paris,18.26,67.28,0.0,8.31,1023.14
2018-11-20,Cairo,17.7,55.6,0.0,9.06,1019.22
2021-01-10,New York,-0.05,83.35,0.0,16.06,1004.99
2021-03-16,Tokyo,10.89,78.38,1.21,5.51,1008.33
2022-07-27,Cairo,33.24,28.23,0.0,12.23,1016.3
2022-11-28,New York,0.36,85.29,0.0,0.79,1022.76
2020-10-22,Singapore,32.86,80.86,2.46,4.4,994.43
2021-11-22,New York,5.68,66.39,0.0,1.65,1016.14
2021-08-09,Toronto,21.45,59.32,0.0,10.41,991.74
2020-06-04,Sydney,28.72,58.54,0.0,5.58,1016.72
2021-03-22,Mumbai,24.78,80.88,0.0,1.45,1021.34
2020-10-06,Chicago,16.43,59.92,0.0,0.81,1008.48
2018-12-10,Tokyo,6.51,85.58,0.0,18.93,1003.8
2018-08-29,Toronto,23.72,47.36,0.0,5.6,1020.72
2018-02-28,Singapore,23.93,92.01,0.0,15.16,1019.85
2021-06-03,Paris,20.55,57.37,0.0,7.03,1022.77
2021-10-12,New York,18.88,56.13,0.0,3.85,1012.49
2022-02-17,Paris,2.16,82.01,4.13,6.43,1025.08
2019-01-01,Chicago,-8.61,90.45,0.0,0.74,1011.6
2021-01-28,Tokyo,2.47,79.66,0.0,3.1,1008.97
2019-11-01,Cairo,15.96,47.99,0.0,14.67,1007.75
